ID,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3585,Volkswagen,35000.0,sedan,74,4.2,Gas,yes,2011,Phaeton
2246,Volkswagen,8000.0,other,300,2.5,Diesel,yes,2007,T5 (Transporter)
597,BMW,15299.0,other,136,,Petrol,yes,2008,523
3698,BMW,11500.0,sedan,193,4.4,Petrol,yes,2000,740
303,Volkswagen,8700.0,vagon,250,1.9,Diesel,yes,2002,Passat B5
4233,Volkswagen,5700.0,vagon,199,1.8,Petrol,yes,1999,Sharan
3918,Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013,Auris
2913,Volkswagen,69990.0,van,1,2.0,Diesel,yes,2015,Multivan
2870,Volkswagen,19100.0,other,120,1.4,Petrol,yes,2012,Scirocco
3880,Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012,Tiguan
2325,BMW,3499.0,sedan,101,2.5,Petrol,yes,1990,525
3243,Renault,7200.0,sedan,69,1.4,Petrol,yes,2012,Symbol
3414,Audi,21000.0,sedan,210,4.2,Petrol,yes,2009,A8
1345,Mercedes-Benz,2550.0,vagon,367,3.2,Diesel,no,2000,E-Class
1954,BMW,31111.0,sedan,117,4.4,Petrol,yes,2010,750
3779,BMW,25000.0,crossover,130,3.0,Diesel,yes,2012,X5
401,BMW,13000.0,sedan,304,4.4,Other,yes,2002,745
3432,Volkswagen,9600.0,other,128,1.9,Diesel,yes,2010,Caddy
387,Mercedes-Benz,6000.0,sedan,366,3.2,Gas,yes,1994,E-Class
3362,Toyota,21900.0,sedan,88,2.5,Petrol,yes,2012,Camry
2000,Renault,11403.0,sedan,0,1.2,Petrol,yes,2016,Logan
4009,Renault,6650.0,hatch,274,1.5,Diesel,yes,2006,Scenic
1152,Renault,9700.0,vagon,114,1.5,Diesel,yes,2012,Kangoo
1727,Renault,6600.0,van,134,1.5,Diesel,yes,2011,Kangoo
1425,Volkswagen,10800.0,van,156,1.6,Diesel,yes,2012,Caddy
3682,Volkswagen,19900.0,other,112,2.0,Petrol,yes,2012,Passat CC
152,BMW,18100.0,crossover,200,4.8,Petrol,yes,2005,X5
3716,Toyota,14500.0,sedan,127,2.4,Gas,yes,2008,Camry
513,Renault,5000.0,vagon,34,1.5,Diesel,yes,2013,Logan
209,Mercedes-Benz,23900.0,sedan,187,5.5,Petrol,yes,2007,S 550
2247,Mercedes-Benz,58500.0,crossover,128,3.0,Diesel,yes,2013,ML 350
1221,Audi,6900.0,sedan,327,3.7,Petrol,yes,1997,A8
1686,Renault,3100.0,hatch,275,1.2,Petrol,yes,1991,Clio
3262,Volkswagen,10999.0,van,95,1.6,Diesel,yes,2012,Caddy
3269,Volkswagen,55555.0,van,50,2.0,Diesel,yes,2013,Multivan
1706,Toyota,20800.0,crossover,70,2.7,Petrol,yes,2008,Land Cruiser Prado
206,Mercedes-Benz,17600.0,sedan,174,4.0,Diesel,yes,2005,S 400
909,Mercedes-Benz,9600.0,van,184,2.2,Diesel,yes,2012,Vito
2703,Volkswagen,17200.0,van,230,3.2,Gas,yes,2008,Multivan
3638,Mercedes-Benz,16555.0,sedan,159,3.5,Gas,yes,2006,CLS 350
873,Mercedes-Benz,5500.0,sedan,250,2.2,Diesel,no,2003,E-Class
606,Toyota,15500.0,sedan,120,3.5,Petrol,yes,2008,Camry
3326,Volkswagen,1800.0,vagon,280,1.9,Diesel,yes,1996,Golf III
3828,Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005,T5 (Transporter)
944,Mitsubishi,14500.0,crossover,167,3.0,Gas,yes,2008,Pajero Wagon
656,Toyota,27700.0,sedan,21,2.5,Petrol,yes,2015,Camry
2236,Volkswagen,11800.0,van,218,1.9,Diesel,yes,2008,T5 (Transporter)
173,Renault,6500.0,sedan,170,1.6,Petrol,yes,2004,Megane
4007,Toyota,2600.0,sedan,218,2.2,Petrol,yes,1994,Camry
1802,Volkswagen,9400.0,hatch,187,1.6,Petrol,yes,2008,Golf V
4031,Mitsubishi,10200.0,sedan,102,2.0,Gas,yes,2008,Lancer X
2945,Renault,11300.0,van,183,2.0,Diesel,yes,2011,Trafic
964,BMW,66666.0,crossover,0,2.0,Diesel,yes,2016,X5
3080,Mercedes-Benz,8300.0,van,230,2.2,Diesel,yes,2004,Vito
570,Audi,9000.0,sedan,158,2.0,Gas,yes,2003,A4
1508,Renault,14200.0,crossover,83,2.0,Diesel,yes,2012,Koleos
1398,Audi,20500.0,sedan,106,1.8,Petrol,yes,2011,A4
4263,Audi,27500.0,sedan,74,2.0,Diesel,yes,2011,A5
2942,Mercedes-Benz,54500.0,sedan,29,3.0,Diesel,yes,2012,CLS 350
2322,Mercedes-Benz,33500.0,van,0,,Diesel,yes,2015,Sprinter 316
636,Mitsubishi,6666.0,sedan,162,,Petrol,yes,2007,Lancer
2432,Renault,8800.0,van,205,1.9,Diesel,yes,2006,Trafic
4271,Volkswagen,10000.0,sedan,56,1.8,Petrol,no,2015,Passat B7
2375,Renault,5000.0,van,245,1.5,Diesel,yes,2003,Kangoo
2997,BMW,19999.0,sedan,290,4.8,Petrol,yes,2006,750
771,Renault,7300.0,van,154,1.5,Diesel,yes,2012,Kangoo
662,Toyota,12750.0,hatch,164,1.4,Diesel,yes,2012,Auris
2719,BMW,17500.0,crossover,210,3.0,Diesel,yes,2005,X5
3051,Volkswagen,11500.0,sedan,70,,Other,yes,2014,Polo
2155,Mitsubishi,22800.0,crossover,43,2.4,Petrol,yes,2013,Outlander
1144,Volkswagen,14899.0,van,165,2.0,Diesel,yes,2013,Caddy
1740,BMW,7998.0,sedan,253,,Petrol,yes,1998,323
52,Renault,8250.0,van,66,1.5,Diesel,yes,2014,Kangoo
2721,Volkswagen,11999.0,sedan,240,1.6,Petrol,yes,2010,Jetta
960,Volkswagen,10600.0,van,140,2.0,Diesel,yes,2011,T6 (Transporter) 
3935,Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003,T4 (Transporter)
785,Toyota,28787.0,sedan,0,2.5,Petrol,yes,2016,Camry
4130,Volkswagen,14900.0,van,170,1.6,Diesel,yes,2012,Touran
2715,BMW,33000.0,sedan,147,3.0,Diesel,yes,2009,730
1721,Renault,7450.0,other,190,,Diesel,yes,2004,Grand Scenic
3599,Renault,6900.0,hatch,47,1.4,Petrol,yes,2012,Sandero
1986,Mitsubishi,2500.0,other,350,1.8,Petrol,yes,1990,Galant
1553,Toyota,12500.0,sedan,110,2.4,Gas,yes,2007,Camry
4283,Volkswagen,6500.0,sedan,74,2.0,Petrol,no,2011,Jetta
869,Renault,6300.0,van,73,1.5,Diesel,yes,2008,Kangoo
4170,Volkswagen,7777.0,other,214,2.0,Other,yes,2007,Caddy
2698,Toyota,12500.0,sedan,140,3.5,Gas,yes,2007,Camry
2804,BMW,32500.0,sedan,131,2.0,Diesel,yes,2010,520
1623,Mercedes-Benz,18700.0,other,142,2.2,Diesel,yes,2007,Viano
3077,Volkswagen,15000.0,van,230,2.5,Diesel,yes,2007,T5 (Transporter)
1871,Mercedes-Benz,4900.0,van,262,2.3,Diesel,yes,1998,Vito
1116,Toyota,12200.0,sedan,185,3.5,Petrol,yes,2008,Camry
4060,Volkswagen,24000.0,sedan,3,1.6,Diesel,yes,2016,Jetta
3114,Volkswagen,4200.0,van,210,2.0,Diesel,no,2004,Touran
2760,Volkswagen,9700.0,van,255,2.5,Diesel,yes,2002,T4 (Transporter)
2705,Mercedes-Benz,15300.0,sedan,240,2.2,Diesel,yes,2006,E-Class
3978,Toyota,8300.0,sedan,168,2.0,Petrol,yes,2004,Avensis
2009,Mercedes-Benz,47600.0,van,0,2.2,Diesel,yes,2016,Vito
3345,Audi,8999.0,vagon,200,2.7,Petrol,yes,2003,A6 Allroad
2319,Mercedes-Benz,14000.0,other,144,2.2,Diesel,yes,2009,Vito
3919,Renault,18456.0,crossover,1,1.5,Diesel,yes,2016,Duster
3417,Audi,1950.0,vagon,300,1.8,Petrol,no,1999,A4
4309,BMW,26900.0,crossover,170,3.0,Diesel,yes,2008,X5
2532,BMW,8500.0,other,265,2.8,Gas,yes,1998,328
2888,Volkswagen,2850.0,vagon,450,1.6,Diesel,yes,1988,Passat B2
3217,Mercedes-Benz,2500.0,vagon,122,2.3,Petrol,yes,1987,230
1823,Audi,23800.0,crossover,205,4.2,Gas,yes,2007,Q7
1659,Mercedes-Benz,144900.0,sedan,16,3.0,Diesel,yes,2014,S 350
4035,BMW,28000.0,sedan,127,2.5,Petrol,yes,2010,523
1512,Toyota,12700.0,sedan,136,3.5,Petrol,yes,2007,Camry
3469,Mitsubishi,19800.0,crossover,67,2.0,Gas,yes,2013,Outlander
4018,Toyota,43999.0,other,1,2.8,Diesel,yes,2016,Hilux
3495,Mercedes-Benz,15250.0,sedan,210,2.2,Diesel,yes,2006,E-Class
902,Toyota,32950.0,other,50,5.7,Petrol,yes,2013,Tundra
965,Audi,18500.0,crossover,185,3.6,Petrol,yes,2008,Q7
3119,Volkswagen,10900.0,sedan,136,1.8,Petrol,yes,2008,Passat B6
1040,BMW,30500.0,crossover,147,3.0,Diesel,yes,2008,X5
3344,Toyota,9999.0,sedan,345,3.0,Gas,yes,2005,Camry
1146,BMW,3500.0,sedan,272,2.0,Diesel,yes,2000,320
1180,Volkswagen,12499.0,other,184,2.0,Diesel,yes,2012,T6 (Transporter) 
3193,Mitsubishi,8000.0,sedan,119,,Petrol,yes,2007,Lancer
3194,Mercedes-Benz,38200.0,sedan,39,1.6,Petrol,yes,2015,C-Class
221,Mitsubishi,25342.0,other,1,2.5,Diesel,yes,2016,L 200
1976,Mercedes-Benz,11200.0,other,198,6.0,Petrol,yes,2004,S 600
64,BMW,1650.0,sedan,270,1.8,Petrol,no,1995,318
1262,Volkswagen,39615.0,sedan,0,2.0,Diesel,yes,2016,Passat B8
3644,Volkswagen,37990.0,crossover,140,3.0,Diesel,yes,2012,Touareg
2711,Toyota,11200.0,sedan,179,2.4,Petrol,yes,2006,Camry
4286,Mercedes-Benz,17200.0,sedan,180,3.0,Diesel,yes,2006,320
2149,Mercedes-Benz,6800.0,sedan,286,,Other,yes,2000,E-Class
794,Mercedes-Benz,12800.0,other,116,2.2,Diesel,yes,2013,Vito
3542,Renault,4700.0,hatch,124,1.5,Diesel,yes,2003,Kangoo
4188,BMW,62000.0,crossover,1,2.0,Diesel,yes,2016,X5
1124,Audi,14200.0,sedan,176,3.0,Diesel,yes,2005,A6
1412,Renault,10500.0,vagon,185,1.5,Diesel,yes,2011,Megane
2441,Mitsubishi,16500.0,crossover,150,3.5,Gas,yes,2008,Outlander XL
2261,Mitsubishi,17500.0,crossover,194,3.2,Diesel,yes,2008,Pajero Wagon
1680,Audi,15000.0,hatch,66,1.2,Petrol,yes,2011,A1
4030,Audi,2650.0,vagon,270,2.5,Diesel,no,2001,A6
607,Mercedes-Benz,8700.0,sedan,210,5.0,Petrol,yes,1997,S 500
2534,Mitsubishi,11800.0,crossover,120,3.0,Petrol,yes,2008,Outlander XL
1515,BMW,4800.0,vagon,400,2.5,Diesel,yes,1994,525
3724,BMW,6300.0,sedan,241,2.8,Gas,yes,1995,328
980,Mercedes-Benz,38900.0,crossover,65,4.5,Petrol,yes,2010,GL 450
1126,Volkswagen,2200.0,vagon,150,1.6,Petrol,yes,1986,Passat B2
198,Mercedes-Benz,6800.0,van,250,1.7,Diesel,yes,2003,Vaneo
2657,Mitsubishi,18200.0,crossover,147,3.2,Diesel,yes,2008,Pajero Wagon
3868,Audi,5300.0,other,370,1.8,Petrol,yes,1997,A6
3794,Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001,T4 (Transporter)
2543,BMW,17800.0,vagon,159,3.0,Diesel,yes,2008,530
4216,Mercedes-Benz,40500.0,crossover,54,5.5,Petrol,yes,2011,GL 500
1940,Renault,6299.0,van,66,1.5,Diesel,yes,2012,Kangoo
2021,Audi,17500.0,sedan,94,1.8,Petrol,yes,2008,A4
238,Toyota,33200.0,crossover,150,4.0,Gas,yes,2010,Land Cruiser Prado
1890,Volkswagen,15850.0,crossover,98,2.0,Diesel,yes,2008,Tiguan
558,BMW,3150.0,sedan,200,2.0,Diesel,no,1999,320
3620,Renault,6500.0,vagon,186,1.5,Diesel,yes,2004,Megane
3838,BMW,49000.0,sedan,58,4.4,Other,yes,2011,750
3313,Audi,2100.0,vagon,275,2.5,Diesel,no,1998,A4
726,BMW,2900.0,vagon,236,2.0,Diesel,no,2001,320
1795,Renault,8400.0,van,248,2.5,Diesel,yes,2005,Trafic
1565,Volkswagen,22000.0,hatch,40,1.4,Petrol,yes,2013,Golf VII
1910,Volkswagen,7700.0,van,157,1.9,Diesel,yes,2006,Caddy
3943,Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008,Lancer
4002,Renault,11200.0,van,157,1.5,Diesel,yes,2012,Grand Scenic
2209,Mitsubishi,11999.0,crossover,235,3.0,Gas,yes,2007,Pajero Wagon
1082,Audi,24300.0,sedan,43,1.8,Petrol,yes,2012,A4
219,Toyota,135000.0,crossover,1,4.5,Diesel,yes,2011,Land Cruiser 200
4044,Volkswagen,6000.0,van,460,1.9,Diesel,yes,1997,T4 (Transporter)
589,Mercedes-Benz,39500.0,sedan,30,1.6,Petrol,yes,2014,C-Class
329,Audi,7600.0,vagon,226,3.0,Diesel,no,2006,A6
626,Audi,10000.0,sedan,206,2.5,Diesel,yes,2003,A6
245,Mercedes-Benz,13900.0,sedan,216,2.2,Diesel,yes,2007,E-Class
1481,Toyota,24000.0,sedan,51,2.5,Gas,yes,2014,Camry
970,Renault,8000.0,van,189,1.9,Diesel,yes,2005,Trafic
4163,Toyota,12900.0,sedan,134,2.4,Gas,yes,2007,Camry
1648,Volkswagen,5200.0,van,260,1.9,Diesel,no,2005,Touran
119,Mitsubishi,800.0,sedan,340,,Other,yes,1986,Galant
2605,Renault,8100.0,van,219,2.5,Diesel,yes,2010,Master
1136,Mercedes-Benz,6800.0,sedan,235,2.2,Diesel,yes,1999,C-Class
3036,Mercedes-Benz,10150.0,other,190,2.2,Diesel,yes,2008,Vito
242,Mercedes-Benz,35500.0,other,99,2.99,Diesel,yes,2011,E-Class
3091,Audi,27300.0,other,150,4.2,Petrol,yes,2007,Q7
1713,Audi,2099.0,sedan,314,1.9,Diesel,no,1996,A4
491,Audi,9900.0,vagon,284,2.5,Diesel,yes,2004,A6
2321,BMW,22100.0,hatch,42,1.6,Petrol,yes,2013,116
2493,Volkswagen,6450.0,van,220,,Other,yes,2004,Caddy
1846,Toyota,16800.0,crossover,165,2.7,Petrol,yes,2005,Land Cruiser Prado
2130,Volkswagen,13999.0,crossover,150,2.5,Diesel,yes,2005,Touareg
1461,BMW,3800.0,sedan,304,1.9,Gas,no,2000,318
3213,Volkswagen,25200.0,crossover,78,2.0,Diesel,yes,2012,Tiguan
1611,Toyota,26200.0,other,73,2.5,Diesel,yes,2012,Hilux
4117,Audi,35900.0,sedan,105,2.0,Diesel,yes,2014,A6
378,Toyota,15700.0,sedan,108,,Petrol,yes,2008,Camry
146,Mercedes-Benz,87777.0,van,0,2.2,Diesel,yes,2016,V 250
1182,Renault,7300.0,van,200,1.5,Diesel,yes,2007,Megane
3424,BMW,32500.0,vagon,162,3.0,Diesel,yes,2012,530
1199,Volkswagen,8700.0,other,520,2.5,Diesel,yes,1999,T4 (Transporter)
2813,Audi,30900.0,crossover,70,2.0,Petrol,yes,2012,Q3
4316,Volkswagen,15500.0,sedan,80,1.4,Petrol,yes,2013,Jetta
2736,Mitsubishi,23900.0,crossover,1,1.8,Petrol,yes,2015,ASX
1099,Audi,27300.0,other,65,2.0,Petrol,yes,2011,TT
3671,Audi,89999.0,crossover,0,3.0,Diesel,yes,2015,Q7
24,Mitsubishi,10500.0,crossover,130,2.4,Gas,yes,2006,Outlander
2145,Volkswagen,11900.0,van,273,2.5,Diesel,yes,2003,T4 (Transporter)
3708,BMW,11400.0,sedan,206,3.0,Petrol,yes,2003,530
3082,Audi,2500.0,vagon,280,2.5,Other,no,1999,A6
724,Mercedes-Benz,21500.0,crossover,148,6.2,Petrol,yes,2008,ML 63 AMG
1911,Volkswagen,10900.0,van,185,1.9,Diesel,yes,2009,Caddy
438,Mitsubishi,10400.0,sedan,123,2.0,Petrol,yes,2009,Lancer X
2485,Audi,23500.0,crossover,116,4.2,Petrol,yes,2008,Q7
479,Volkswagen,28660.0,van,0,1.6,Diesel,yes,2016,Caddy
1113,BMW,86999.0,crossover,0,3.0,Diesel,yes,2016,X6
93,Mercedes-Benz,25700.0,crossover,130,4.7,Gas,yes,2008,GL 450
297,Audi,13000.0,sedan,157,3.0,Petrol,yes,2006,A6
1567,Mercedes-Benz,31900.0,sedan,97,2.2,Diesel,yes,2011,E-Class
1542,BMW,8999.0,other,160,1.8,Petrol,yes,1997,318
3456,Toyota,37600.0,crossover,126,4.7,Petrol,yes,2008,Land Cruiser 200
4190,BMW,57000.0,crossover,47,3.0,Diesel,yes,2014,X6
4064,Mercedes-Benz,110000.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
894,Renault,6700.0,van,1,,Diesel,yes,2012,Kangoo
556,Audi,25000.0,crossover,112,3.2,Petrol,yes,2010,Q5
3530,Volkswagen,14700.0,sedan,97,1.4,Gas,yes,2012,Passat B7
3592,Volkswagen,14800.0,van,65,1.6,Diesel,yes,2012,Caddy
2278,Toyota,17500.0,hatch,45,1.6,Petrol,yes,2014,Auris
3826,Audi,4000.0,sedan,315,2.3,Gas,yes,1991,100
3452,Volkswagen,18300.0,van,1,2.2,Diesel,yes,2013,T5 (Transporter) 
3506,Mitsubishi,6800.0,sedan,170,1.6,Petrol,yes,2004,Lancer
3100,Volkswagen,13200.0,van,150,1.4,Gas,yes,2012,Touran
4001,Renault,7400.0,van,156,1.5,Diesel,yes,2012,Kangoo
4313,Renault,10900.0,vagon,180,1.5,Diesel,yes,2012,Megane
2731,Toyota,28700.0,crossover,80,3.5,Gas,yes,2012,Highlander
2916,Audi,15000.0,vagon,154,2.0,Diesel,yes,2008,A6
1929,Volkswagen,18950.0,crossover,149,3.0,Diesel,yes,2008,Touareg
1654,Mitsubishi,12800.0,crossover,153,1.6,Gas,yes,2011,ASX
4291,Audi,22500.0,sedan,99,2.0,Other,yes,2010,A5
1484,BMW,2299.0,sedan,200,1.8,Petrol,no,1999,318
2602,Volkswagen,7700.0,van,247,1.9,Diesel,yes,2002,T4 (Transporter)
982,Toyota,13300.0,sedan,152,2.0,Petrol,yes,2009,Avensis
2494,Volkswagen,10200.0,van,105,1.6,Diesel,yes,2014,Caddy
4246,Audi,48900.0,other,82,4.2,Petrol,yes,2007,R8
1873,Renault,1300.0,van,265,1.9,Diesel,no,1999,Kangoo
2453,Audi,12900.0,vagon,255,2.5,Diesel,yes,2005,A6 Allroad
2488,Volkswagen,9000.0,van,181,1.6,Diesel,yes,2011,Caddy
132,Toyota,195000.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
924,Mercedes-Benz,10000.0,van,450,,Diesel,yes,1998,Sprinter 312
3886,Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008,Pajero Wagon
713,BMW,19000.0,crossover,215,3.0,Diesel,yes,2006,X5
1521,Mercedes-Benz,13500.0,van,259,3.0,Diesel,yes,2007,Vito
1883,Renault,6700.0,van,220,2.0,Other,yes,2007,Trafic
431,Toyota,23300.0,crossover,93,2.7,Other,yes,2011,Venza
819,BMW,32500.0,other,86,3.0,Petrol,yes,2010,5 Series GT
2425,Audi,2400.0,sedan,305,2.3,Gas,yes,1989,100
2036,Volkswagen,19500.0,crossover,112,2.5,Diesel,yes,2008,Touareg
3024,Mitsubishi,40990.0,crossover,0,2.4,Diesel,yes,2016,Pajero Sport
3391,BMW,8500.0,sedan,245,2.2,Petrol,yes,2002,523
1632,Mercedes-Benz,34000.0,sedan,69,2.0,Petrol,yes,2013,E-Class
1489,Volkswagen,3300.0,sedan,200,1.8,Petrol,yes,1989,Passat B3
2367,Volkswagen,8350.0,van,1,1.6,Diesel,yes,2011,Caddy
287,Toyota,38300.0,crossover,130,5.7,Gas,yes,2009,Land Cruiser 200
2097,Mercedes-Benz,2900.0,sedan,282,2.2,Diesel,no,2000,210
544,Volkswagen,14899.0,van,158,2.0,Diesel,yes,2012,T5 (Transporter) 
545,Renault,4999.0,vagon,252,1.5,Diesel,yes,2007,Kangoo
1966,Audi,2500.0,vagon,300,2.5,Diesel,no,2002,A6
2185,Mercedes-Benz,8500.0,other,210,4.3,Gas,yes,2000,ML 430
1577,Volkswagen,21000.0,crossover,130,2.5,Diesel,yes,2008,Touareg
2863,Toyota,20900.0,crossover,180,4.7,Gas,yes,2004,Land Cruiser 100
366,Mitsubishi,12000.0,crossover,130,3.0,Gas,yes,2007,Pajero Sport
3622,Audi,2450.0,vagon,240,2.5,Diesel,no,2000,A4
2587,Volkswagen,11800.0,van,230,1.9,Diesel,yes,2009,T5 (Transporter)
4222,Volkswagen,9600.0,sedan,107,1.6,Gas,yes,2011,Polo
1815,Mercedes-Benz,20900.0,other,250,3.2,Diesel,yes,2007,ML 320
676,Toyota,20500.0,crossover,139,4.0,Gas,yes,2005,Land Cruiser Prado
3825,Mercedes-Benz,8700.0,other,280,,Diesel,yes,2001,Vito
3810,BMW,10000.0,sedan,274,4.4,Gas,yes,1998,540
4084,Volkswagen,10999.0,other,240,2.5,Diesel,yes,2005,LT
1695,Renault,7400.0,van,181,2.0,Diesel,yes,2007,Trafic
127,Toyota,29500.0,crossover,63,4.0,Petrol,yes,2008,FJ Cruiser
3133,Volkswagen,4100.0,hatch,160,1.8,Petrol,yes,2006,Pointer
3516,Audi,88888.0,crossover,0,3.0,Diesel,yes,2015,Q7
179,Volkswagen,12900.0,van,290,1.9,Diesel,yes,2008,T5 (Transporter)
4090,Renault,6800.0,van,119,1.5,Diesel,yes,2012,Kangoo
1468,Volkswagen,30385.0,vagon,0,2.0,Diesel,yes,2014,Touran
1002,Renault,5100.0,vagon,156,1.5,Diesel,yes,2006,Kangoo
985,Volkswagen,9750.0,hatch,130,1.4,Petrol,yes,2005,Golf V
481,BMW,64500.0,crossover,1,2.0,Diesel,yes,2016,X5
3012,Mitsubishi,7900.0,sedan,238,2.0,Gas,yes,2008,Lancer X
344,Mitsubishi,6990.0,crossover,225,2.5,Petrol,yes,1997,Pajero
1946,Mitsubishi,5700.0,other,230,2.0,Petrol,yes,2003,Galant
3187,Volkswagen,12000.0,sedan,152,1.8,Petrol,yes,2008,Passat B6
2193,BMW,17900.0,other,98,3.0,Petrol,yes,2007,Z4
1423,BMW,9500.0,sedan,339,3.0,Diesel,yes,2001,530
4198,Mercedes-Benz,14600.0,van,217,2.2,Diesel,yes,2012,Vito
384,BMW,6600.0,sedan,285,2.5,Petrol,yes,1999,525
3819,Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010,E-Class
3337,Audi,5300.0,other,182,2.5,Diesel,no,2002,A4
1944,Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011,E-Class
2423,Renault,7199.0,sedan,104,1.5,Diesel,yes,2010,Symbol
1438,Audi,1300.0,sedan,250,,Gas,no,1994,80
2041,Renault,4800.0,sedan,100,1.4,Petrol,yes,2006,Clio
801,Mercedes-Benz,28500.0,sedan,148,2.2,Diesel,yes,2011,E-Class
1340,BMW,2650.0,vagon,335,2.0,Petrol,no,2000,320
2808,BMW,6100.0,sedan,205,1.8,Petrol,yes,2001,316
4282,Volkswagen,6250.0,hatch,170,1.4,Petrol,yes,2001,Golf IV
3474,Volkswagen,19000.0,sedan,109,1.8,Petrol,yes,2012,Passat B7
520,BMW,5000.0,other,75,1.9,Petrol,no,1998,Z3
1478,Volkswagen,6600.0,hatch,136,1.4,Gas,yes,2001,Golf IV
1288,Mitsubishi,11450.0,sedan,60,1.6,Gas,yes,2012,Lancer X
2403,Toyota,29000.0,vagon,60,2.2,Diesel,yes,2013,Rav 4
454,Volkswagen,6999.0,sedan,248,1.8,Petrol,yes,2002,Passat B5
1306,Volkswagen,8499.0,sedan,101,1.6,Petrol,yes,2012,Polo
382,BMW,10900.0,sedan,245,3.0,Diesel,yes,2003,530
1604,Mercedes-Benz,11000.0,van,300,2.2,Diesel,yes,2007,Vito
291,BMW,18000.0,crossover,280,3.0,Diesel,yes,2005,X5
3459,BMW,6500.0,vagon,377,2.0,Gas,yes,1998,520
2477,Mercedes-Benz,14800.0,crossover,242,2.7,Diesel,yes,2005,ML 270
1985,Toyota,14900.0,hatch,100,1.8,Other,yes,2010,Prius
1572,Mercedes-Benz,7400.0,sedan,190,2.0,Petrol,yes,2002,C-Class
425,Volkswagen,4000.0,crossover,137,2.5,Diesel,no,2004,Touareg
2734,Audi,23000.0,crossover,180,3.6,Gas,yes,2007,Q7
3316,Volkswagen,34500.0,van,167,2.0,Diesel,yes,2013,Multivan
1722,Volkswagen,3100.0,hatch,118,1.8,Gas,yes,1993,Golf III
3565,Volkswagen,3650.0,sedan,300,1.8,Petrol,yes,1996,Vento
3044,Volkswagen,9999.0,van,165,1.6,Diesel,yes,2012,Caddy
878,Renault,3500.0,van,30,1.4,Gas,yes,2006,Kangoo
3481,BMW,4300.0,sedan,240,2.5,Diesel,no,2002,525
1684,Mercedes-Benz,17800.0,sedan,73,3.0,Petrol,yes,2008,C-Class
91,Mitsubishi,17000.0,crossover,89,3.8,Petrol,yes,2008,Pajero Wagon
1812,Mercedes-Benz,13000.0,sedan,191,1.8,Petrol,yes,2005,E-Class
2314,Volkswagen,34000.0,crossover,92,3.0,Diesel,yes,2012,Touareg
2342,Mercedes-Benz,12200.0,other,287,3.2,Petrol,yes,2000,ML 320
1971,BMW,7000.0,other,226,2.5,Petrol,yes,1999,525
1716,Volkswagen,12000.0,other,209,,Diesel,yes,2006,T5 (Transporter) 
2746,Toyota,21800.0,crossover,63,2.0,Petrol,yes,2013,Rav 4
890,Volkswagen,6950.0,sedan,132,1.6,Other,yes,2004,Bora
2449,Mercedes-Benz,21300.0,crossover,190,6.3,Petrol,yes,2007,ML 63 AMG
83,Volkswagen,11990.0,van,231,2.5,Diesel,yes,2002,Caravelle
984,BMW,24999.0,vagon,24,2.0,Petrol,yes,2012,X1
210,Volkswagen,3700.0,crossover,267,,Diesel,no,2000,Golf IV
2007,Toyota,12400.0,sedan,135,3.5,Gas,yes,2007,Camry
2114,Audi,5999.0,vagon,248,2.5,Diesel,yes,2000,A6
831,Volkswagen,10500.0,other,270,2.5,Diesel,yes,2007,T5 (Transporter)
2665,Mercedes-Benz,7999.0,van,255,2.2,Diesel,yes,2004,Vito
2308,Volkswagen,6000.0,other,1,2.5,Diesel,yes,1999,LT
2318,Volkswagen,7200.0,other,177,1.9,Diesel,yes,2010,Caddy
2508,Renault,13200.0,van,230,2.0,Diesel,yes,2009,Trafic
243,Volkswagen,9900.0,hatch,156,1.6,Petrol,yes,2007,Golf Plus
1646,Volkswagen,10600.0,van,153,1.6,Diesel,yes,2012,Caddy
1078,Volkswagen,12000.0,van,196,2.0,Diesel,yes,2011,T5 (Transporter) 
3032,Mercedes-Benz,9500.0,other,220,2.2,Diesel,yes,2005,Vito
2462,Audi,2650.0,vagon,268,2.5,Diesel,no,2000,A6
3566,Mercedes-Benz,63000.0,crossover,160,3.0,Diesel,yes,2013,GL 350
1720,Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014,E-Class
2181,Mitsubishi,10500.0,sedan,130,2.0,Petrol,yes,2008,Lancer X
1909,Mercedes-Benz,10000.0,other,275,2.15,Diesel,yes,2006,Sprinter 313
4214,Toyota,21999.0,crossover,69,3.5,Petrol,yes,2008,Highlander
1191,Mercedes-Benz,7000.0,sedan,230,2.0,Gas,yes,2000,E-Class
3931,Mercedes-Benz,16800.0,van,116,,Other,yes,2013,Vito
